recordID,scientificName,taxonConceptID,decimalLatitude,decimalLongitude,eventDate,occurrenceStatus,dataResourceName,multimedia,media_id,videos,sounds,vernacularName,genus,species,subspecies,cl22,cl10923,cl1048,cl966,cl21,firstLoadedDate,basisOfRecord,match,search_term,correct_name,provided_name,common_name,state,lga,shape,list_name,cw_state,shape_feature,creator,license,mimetype,width,height,image_url,download_path,date_sent
3d10e142-08da-4157-b6ab-ee4d58e0c528,Camponotus suffusus,https://biodiversity.org.au/afd/taxa/7a31d49f-a55e-4f57-809a-618d447c3272,-33.864186,151.014396,2023-12-27T11:49:00Z,PRESENT,iNaturalist Australia,Image,6e4000db-4779-45bd-bb61-1cf3f52e5698,NA,NA,NA,Camponotus,Camponotus suffusus,NA,New South Wales,CUMBERLAND COUNCIL,Sydney Basin,NA,NA,2023-12-31 23:22:53.802,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,ronnym88,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1619,1062,https://images.ala.org.au/store/8/9/6/5/6e4000db-4779-45bd-bb61-1cf3f52e5698/original,./cache/species_images/6e4000db-4779-45bd-bb61-1cf3f52e5698.jpg,2024-01-03
813ebd8a-efe7-4391-8dc7-8eb8bfa8032d,Gambusia holbrooki,https://biodiversity.org.au/afd/taxa/e96c4568-a10f-4ea9-a741-a551b1f22bc1,-27.630655,153.202078,2023-12-27T13:13:00Z,PRESENT,iNaturalist Australia,Image,e8542c5c-f201-47ea-969d-68342b91c4d7,NA,NA,Top Minnow,Gambusia,Gambusia holbrooki,NA,Queensland,REDLAND CITY,South Eastern Queensland,NA,NA,2023-12-31 23:22:54.194,HUMAN_OBSERVATION,species,Gambusia holbrooki,Gambusia holbrooki,Gambusia holbrooki,Gambusia,QLD,NA,NA,QLD_OtherAquaticPests,QLD,NA,cirolana,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1276,869,https://images.ala.org.au/store/7/d/4/c/e8542c5c-f201-47ea-969d-68342b91c4d7/original,./cache/species_images/e8542c5c-f201-47ea-969d-68342b91c4d7.jpg,2024-01-03
fa2000cc-c609-4c64-909e-ef819c5ebb83,Camponotus,https://biodiversity.org.au/afd/taxa/10b2a6e2-423f-4194-bcc4-32ca8bce3d30,-33.909155,151.238937,2023-12-27T13:16:43Z,PRESENT,iNaturalist Australia,Image,4e9c0b73-b1d3-4468-b121-6994df6f71a3,NA,NA,NA,Camponotus,NA,NA,New South Wales,RANDWICK CITY COUNCIL,Sydney Basin,NA,NA,2023-12-31 23:22:54.602,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,JR Ferrer-Paris,http://creativecommons.org/licenses/by/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/store/3/a/1/7/4e9c0b73-b1d3-4468-b121-6994df6f71a3/original,./cache/species_images/4e9c0b73-b1d3-4468-b121-6994df6f71a3.jpg,2024-01-03
37a6dd1a-0fd8-4560-81dc-5e3f31f232f3,Magallana gigas,23257001,-37.99479,145.030711,2023-12-27T13:27:00Z,PRESENT,iNaturalist Australia,Image,09991df7-c99b-4902-b35a-d0b1a0b0704c,NA,NA,Pacific Oyster,Magallana,Magallana gigas,NA,Victoria,BAYSIDE CITY,South East Coastal Plain,NA,NA,2023-12-31 23:22:53.999,HUMAN_OBSERVATION,species,Magallana gigas,Magallana gigas,Magallana gigas,"Pacific Oyster, Japanese Oyster, Miyagi Oyster",VIC,NA,NA,VIC_Marine,VIC,NA,rangerpuffin,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/store/c/4/0/7/09991df7-c99b-4902-b35a-d0b1a0b0704c/original,./cache/species_images/09991df7-c99b-4902-b35a-d0b1a0b0704c.jpg,2024-01-03
f6576855-7256-4de7-b10c-8710c143b9c9,Camponotus,https://biodiversity.org.au/afd/taxa/10b2a6e2-423f-4194-bcc4-32ca8bce3d30,-33.770204,151.175571,2023-12-27T13:31:15Z,PRESENT,iNaturalist Australia,Image,ce3ed483-1216-4c71-ae5e-bb29b4293b2b,NA,NA,NA,Camponotus,NA,NA,New South Wales,KU-RING-GAI COUNCIL,Sydney Basin,NA,NA,2023-12-31 23:22:54.194,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Tyler B,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/store/b/2/b/3/ce3ed483-1216-4c71-ae5e-bb29b4293b2b/original,./cache/species_images/ce3ed483-1216-4c71-ae5e-bb29b4293b2b.jpg,2024-01-03
73784415-09ce-4f95-bc0c-72e6efb13b6f,Camponotus,https://biodiversity.org.au/afd/taxa/10b2a6e2-423f-4194-bcc4-32ca8bce3d30,-33.770184,151.175694,2023-12-27T13:39:56Z,PRESENT,iNaturalist Australia,Image,25d5c4fb-6663-41bb-863a-1594c0506338,NA,NA,NA,Camponotus,NA,NA,New South Wales,KU-RING-GAI COUNCIL,Sydney Basin,NA,NA,2023-12-31 23:22:54.602,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Tyler B,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1152,https://images.ala.org.au/store/8/3/3/6/25d5c4fb-6663-41bb-863a-1594c0506338/original,./cache/species_images/25d5c4fb-6663-41bb-863a-1594c0506338.jpg,2024-01-03
51f7b494-0be3-4469-9415-7e06c7191dfb,Undaria pinnatifida,NZOR-6-54356,-37.993386,145.029627,2023-12-27T14:07:00Z,PRESENT,iNaturalist Australia,Image,dbf92d0e-594c-4ad6-a9c5-8b23a8d98ff2,NA,NA,Japanese Kelp,Undaria,Undaria pinnatifida,NA,Victoria,BAYSIDE CITY,NA,Victorian Embayments,Bass Strait Shelf Province,2023-12-31 23:22:54.338,HUMAN_OBSERVATION,species,Undaria pinnatifida,Undaria pinnatifida,Undaria pinnatifida,"Japanese Seaweed, Wakame",VIC,NA,NA,VIC_Marine,VIC,NA,rangerpuffin,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/store/2/f/f/8/dbf92d0e-594c-4ad6-a9c5-8b23a8d98ff2/original,./cache/species_images/dbf92d0e-594c-4ad6-a9c5-8b23a8d98ff2.jpg,2024-01-03
479866e4-9db3-4b40-8710-eb89a92f83f2,Carcinus maenas,https://biodiversity.org.au/afd/taxa/c9873ee3-cc0b-43f2-a360-bd51b5dd6185,-37.993293,145.029612,2023-12-27T14:12:00Z,PRESENT,iNaturalist Australia,Image,11ab2fb2-0338-47c4-bfce-6c89e4c54001,NA,NA,European Green Crab,Carcinus,Carcinus maenas,NA,Victoria,BAYSIDE CITY,NA,Victorian Embayments,Bass Strait Shelf Province,2023-12-31 23:22:54.338,HUMAN_OBSERVATION,species,Carcinus maenas,Carcinus maenas,Carcinus maenas,European Green Crab,VIC,NA,NA,VIC_Marine,VIC,NA,rangerpuffin,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/store/1/0/0/4/11ab2fb2-0338-47c4-bfce-6c89e4c54001/original,./cache/species_images/11ab2fb2-0338-47c4-bfce-6c89e4c54001.jpg,2024-01-03
01f15269-1c43-4cd6-882b-13bf8536b218,Camponotus nigriceps,https://biodiversity.org.au/afd/taxa/5007f7bd-c762-472f-9d96-b3a04974b4ed,-33.768638,151.178038,2023-12-27T15:04:43Z,PRESENT,iNaturalist Australia,Image,06bcb2ac-e06d-4279-941c-e358baacdde2,NA,NA,NA,Camponotus,Camponotus nigriceps,NA,New South Wales,KU-RING-GAI COUNCIL,Sydney Basin,NA,NA,2023-12-31 23:22:55.069,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Mason S.,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1152,2048,https://images.ala.org.au/store/2/e/d/d/06bcb2ac-e06d-4279-941c-e358baacdde2/original,./cache/species_images/06bcb2ac-e06d-4279-941c-e358baacdde2.jpg,2024-01-03
3136c158-2363-4316-a6d6-e84fe9d7f5ea,Camponotus nigriceps,https://biodiversity.org.au/afd/taxa/5007f7bd-c762-472f-9d96-b3a04974b4ed,-33.768549,151.178321,2023-12-27T15:05:14Z,PRESENT,iNaturalist Australia,Image,32b17316-b3b9-4baf-a29f-400ac15c44fc,NA,NA,NA,Camponotus,Camponotus nigriceps,NA,New South Wales,KU-RING-GAI COUNCIL,Sydney Basin,NA,NA,2023-12-31 23:22:54.338,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Tyler B,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1152,https://images.ala.org.au/store/c/f/4/4/32b17316-b3b9-4baf-a29f-400ac15c44fc/original,./cache/species_images/32b17316-b3b9-4baf-a29f-400ac15c44fc.jpg,2024-01-03
8e3c788c-5e7d-4aa7-8e6d-ba3147388f87,Gambusia holbrooki,https://biodiversity.org.au/afd/taxa/e96c4568-a10f-4ea9-a741-a551b1f22bc1,-27.424704,152.901286,2023-12-27T15:08:00Z,PRESENT,iNaturalist Australia,Image,2dfcde53-571a-4035-a7ff-0a46dad56b95,NA,NA,Top Minnow,Gambusia,Gambusia holbrooki,NA,Queensland,BRISBANE CITY,South Eastern Queensland,NA,NA,2023-12-31 23:22:55.069,HUMAN_OBSERVATION,species,Gambusia holbrooki,Gambusia holbrooki,Gambusia holbrooki,Gambusia,QLD,NA,NA,QLD_OtherAquaticPests,QLD,NA,greg n,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1118,https://images.ala.org.au/store/5/9/b/6/2dfcde53-571a-4035-a7ff-0a46dad56b95/original,./cache/species_images/2dfcde53-571a-4035-a7ff-0a46dad56b95.jpg,2024-01-03
53728030-fcd1-41b7-8ca4-ea627bd11f84,Linepithema humile,https://biodiversity.org.au/afd/taxa/9bcc63e8-cd5c-488a-8d11-56764f578119,-37.860228,144.994019,2023-12-27T15:24:18Z,PRESENT,iNaturalist Australia,Image,087f3197-a0c1-4344-a0ab-2a680c98c43f,NA,NA,NA,Linepithema,Linepithema humile,NA,Victoria,PORT PHILLIP CITY,South East Coastal Plain,NA,NA,2023-12-31 23:22:54.338,HUMAN_OBSERVATION,species,Linepithema humile,Linepithema humile,Linepithema humile,Argentine Ant,AUS,NA,NA,QLD_InvasiveAnts,VIC,NA,Pascale Jacq,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1600,1200,https://images.ala.org.au/store/f/3/4/c/087f3197-a0c1-4344-a0ab-2a680c98c43f/original,./cache/species_images/087f3197-a0c1-4344-a0ab-2a680c98c43f.jpg,2024-01-03
05f9221b-153b-4c3c-b576-653ff5afcc84,Camponotus innexus,https://biodiversity.org.au/afd/taxa/3ab5398c-74d2-45af-a6b8-6a04593731b0,-33.765981,151.17915,2023-12-27T15:35:26Z,PRESENT,iNaturalist Australia,Image,3fdbeb3e-da9e-4029-b436-c1d459aada94,NA,NA,NA,Camponotus,Camponotus innexus,NA,New South Wales,KU-RING-GAI COUNCIL,Sydney Basin,NA,NA,2023-12-31 23:22:54.194,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Tyler B,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/store/4/9/a/d/3fdbeb3e-da9e-4029-b436-c1d459aada94/original,./cache/species_images/3fdbeb3e-da9e-4029-b436-c1d459aada94.jpg,2024-01-03
7b551412-92d5-4ec5-8df7-af22b8ec536e,Camponotus nigriceps,https://biodiversity.org.au/afd/taxa/5007f7bd-c762-472f-9d96-b3a04974b4ed,-33.768421,151.179013,2023-12-27T15:56:43Z,PRESENT,iNaturalist Australia,Image,0172b5cd-83f4-4fd0-bedf-5f40ab4eeb5b,NA,NA,NA,Camponotus,Camponotus nigriceps,NA,New South Wales,KU-RING-GAI COUNCIL,Sydney Basin,NA,NA,2023-12-31 23:22:54.602,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Tyler B,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/store/b/5/b/e/0172b5cd-83f4-4fd0-bedf-5f40ab4eeb5b/original,./cache/species_images/0172b5cd-83f4-4fd0-bedf-5f40ab4eeb5b.jpg,2024-01-03
0e2121aa-a3de-4266-9e63-bb6c4e627650,Camponotus,https://biodiversity.org.au/afd/taxa/10b2a6e2-423f-4194-bcc4-32ca8bce3d30,-33.768033,151.179642,2023-12-27T16:28:14Z,PRESENT,iNaturalist Australia,Image,36617539-ecc4-4d94-a260-9ff445b9c8da,NA,NA,NA,Camponotus,NA,NA,New South Wales,KU-RING-GAI COUNCIL,Sydney Basin,NA,NA,2023-12-31 23:22:53.802,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Tyler B,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/store/a/d/8/c/36617539-ecc4-4d94-a260-9ff445b9c8da/original,./cache/species_images/36617539-ecc4-4d94-a260-9ff445b9c8da.jpg,2024-01-03
9e98dd48-8a55-4c68-a740-cd9bcaec059b,Camponotus suffusus suffusus,https://biodiversity.org.au/afd/taxa/ca912250-4687-4d21-bbb1-2b73677c849d,-36.612377,149.986046,2023-12-27T18:21:00Z,PRESENT,iNaturalist Australia,Image,9d0afd01-5e5a-4c17-b92f-deb6e81b60c2,NA,NA,NA,Camponotus,Camponotus suffusus,Camponotus suffusus suffusus,New South Wales,BEGA VALLEY SHIRE COUNCIL,South East Corner,NA,NA,2023-12-31 23:22:54.338,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,craigmorpeth,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1843,https://images.ala.org.au/store/2/c/0/6/9d0afd01-5e5a-4c17-b92f-deb6e81b60c2/original,./cache/species_images/9d0afd01-5e5a-4c17-b92f-deb6e81b60c2.jpg,2024-01-03
4e72fca3-c0c4-425b-95d0-84abf445563b,Agrilus (Agrilus) australasiae,https://biodiversity.org.au/afd/taxa/e97aceda-a8be-4ec0-a828-f85f296fde86,-37.151018,144.352771,2023-12-27T19:44:00Z,PRESENT,iNaturalist Australia,Image,dfc549d8-69c4-4875-b59e-993fe1d48d5a,NA,NA,NA,Agrilus,Agrilus australasiae,NA,Victoria,MOUNT ALEXANDER SHIRE,Victorian Midlands,NA,NA,2023-12-31 23:22:55.069,HUMAN_OBSERVATION,genus,Agrilus,Agrilus,Agrilus spp.(exotics),"Varicose Borers, Metallic Wood Borers",AUS,NA,NA,VIC_PlantEntomology,VIC,NA,Brian Bainbridge,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1498,1083,https://images.ala.org.au/store/a/5/d/8/dfc549d8-69c4-4875-b59e-993fe1d48d5a/original,./cache/species_images/dfc549d8-69c4-4875-b59e-993fe1d48d5a.jpg,2024-01-03
dabf2d35-a0e6-4bd4-bc2b-7022c0183aab,Agrilus,https://biodiversity.org.au/afd/taxa/855a4a18-5c37-4721-bada-6b6a7cd2f729,-35.139394,138.588326,2023-12-27T22:27:00Z,PRESENT,iNaturalist Australia,Image,0f56f0ee-326e-4e71-abb1-b67f8ff8baa2,NA,NA,NA,Agrilus,NA,NA,South Australia,CITY OF ONKAPARINGA,Flinders Lofty Block,NA,NA,2023-12-31 23:22:54.194,HUMAN_OBSERVATION,genus,Agrilus,Agrilus,Agrilus spp.(exotics),"Varicose Borers, Metallic Wood Borers",AUS,NA,NA,VIC_PlantEntomology,SA,NA,jasons04,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1509,https://images.ala.org.au/store/2/a/a/b/0f56f0ee-326e-4e71-abb1-b67f8ff8baa2/original,./cache/species_images/0f56f0ee-326e-4e71-abb1-b67f8ff8baa2.jpg,2024-01-03
cebce1e1-a4d3-4308-b8f3-72be009aed83,Camponotus consobrinus,https://biodiversity.org.au/afd/taxa/45731de6-9ea2-47e4-8e43-83a26913f6f3,-33.79692,149.110961,2023-12-27T22:59:02Z,PRESENT,iNaturalist Australia,Image,01c362a8-13e6-41b7-8be9-974dfc0f296d,NA,NA,NA,Camponotus,Camponotus consobrinus,NA,New South Wales,COWRA SHIRE COUNCIL,South Eastern Highlands,NA,NA,2023-12-31 23:22:55.069,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,niinikka,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/store/d/6/9/2/01c362a8-13e6-41b7-8be9-974dfc0f296d/original,./cache/species_images/01c362a8-13e6-41b7-8be9-974dfc0f296d.jpg,2024-01-03
5e67524e-4861-44cc-b1b3-e519542b2091,Camponotus,https://biodiversity.org.au/afd/taxa/10b2a6e2-423f-4194-bcc4-32ca8bce3d30,-33.613836,151.132464,2023-12-28T11:27:44Z,PRESENT,iNaturalist Australia,Image,5697e89d-9383-45c9-8e2b-48b3e8db5ac6,NA,NA,NA,Camponotus,NA,NA,New South Wales,THE COUNCIL OF THE SHIRE OF HORNSBY,Sydney Basin,NA,NA,2023-12-31 23:22:54.602,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,onesim,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/store/6/c/a/5/5697e89d-9383-45c9-8e2b-48b3e8db5ac6/original,./cache/species_images/5697e89d-9383-45c9-8e2b-48b3e8db5ac6.jpg,2024-01-03
5b9a646a-c017-4d80-9a2d-7de8dff99e15,Pheidole megacephala,https://biodiversity.org.au/afd/taxa/195e9b1a-84e5-44e3-86bc-5e783b2ba250,-17.443945,145.961474,2023-12-28T13:13:00Z,PRESENT,iNaturalist Australia,Image,43fe766b-215d-4f5b-b5ab-9f742070d2cf,NA,NA,NA,Pheidole,Pheidole megacephala,NA,Queensland,CAIRNS REGIONAL,Wet Tropics,NA,NA,2023-12-31 23:22:54.338,HUMAN_OBSERVATION,species,Pheidole megacephala,Pheidole megacephala,Pheidole megacephala,African Big-Headed Ant,AUS,NA,NA,AUS_ACPPO,QLD,NA,RattyExplores,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1542,2048,https://images.ala.org.au/store/f/c/2/d/43fe766b-215d-4f5b-b5ab-9f742070d2cf/original,./cache/species_images/43fe766b-215d-4f5b-b5ab-9f742070d2cf.jpg,2024-01-03
5b9a646a-c017-4d80-9a2d-7de8dff99e15,Pheidole megacephala,https://biodiversity.org.au/afd/taxa/195e9b1a-84e5-44e3-86bc-5e783b2ba250,-17.443945,145.961474,2023-12-28T13:13:00Z,PRESENT,iNaturalist Australia,Image,43fe766b-215d-4f5b-b5ab-9f742070d2cf,NA,NA,NA,Pheidole,Pheidole megacephala,NA,Queensland,CAIRNS REGIONAL,Wet Tropics,NA,NA,2023-12-31 23:22:54.338,HUMAN_OBSERVATION,species,Pheidole megacephala,Pheidole megacephala,Singapore ant (Pheidole megacephala),African Big-Headed Ant,AUS,NA,NA,QLD_InvasiveAnts,QLD,NA,RattyExplores,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1542,2048,https://images.ala.org.au/store/f/c/2/d/43fe766b-215d-4f5b-b5ab-9f742070d2cf/original,./cache/species_images/43fe766b-215d-4f5b-b5ab-9f742070d2cf.jpg,2024-01-03
5b9a646a-c017-4d80-9a2d-7de8dff99e15,Pheidole megacephala,https://biodiversity.org.au/afd/taxa/195e9b1a-84e5-44e3-86bc-5e783b2ba250,-17.443945,145.961474,2023-12-28T13:13:00Z,PRESENT,iNaturalist Australia,Image,43fe766b-215d-4f5b-b5ab-9f742070d2cf,NA,NA,NA,Pheidole,Pheidole megacephala,NA,Queensland,CAIRNS REGIONAL,Wet Tropics,NA,NA,2023-12-31 23:22:54.338,HUMAN_OBSERVATION,species,Pheidole megacephala,Pheidole megacephala,Pheidole megacephala,African Big-Headed Ant,AUS,NA,NA,QLD_InvasiveAnts,QLD,NA,RattyExplores,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1542,2048,https://images.ala.org.au/store/f/c/2/d/43fe766b-215d-4f5b-b5ab-9f742070d2cf/original,./cache/species_images/43fe766b-215d-4f5b-b5ab-9f742070d2cf.jpg,2024-01-03
5b9a646a-c017-4d80-9a2d-7de8dff99e15,Pheidole megacephala,https://biodiversity.org.au/afd/taxa/195e9b1a-84e5-44e3-86bc-5e783b2ba250,-17.443945,145.961474,2023-12-28T13:13:00Z,PRESENT,iNaturalist Australia,Image,43fe766b-215d-4f5b-b5ab-9f742070d2cf,NA,NA,NA,Pheidole,Pheidole megacephala,NA,Queensland,CAIRNS REGIONAL,Wet Tropics,NA,NA,2023-12-31 23:22:54.338,HUMAN_OBSERVATION,species,Pheidole megacephala,Pheidole megacephala,Pheidole megacephala,African Big-Headed Ant,QLD,NA,NA,QLD_PlantHealth,QLD,NA,RattyExplores,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1542,2048,https://images.ala.org.au/store/f/c/2/d/43fe766b-215d-4f5b-b5ab-9f742070d2cf/original,./cache/species_images/43fe766b-215d-4f5b-b5ab-9f742070d2cf.jpg,2024-01-03
3ac76277-1a7d-45a4-9d0b-31039c5d563c,Camponotus nigriceps,https://biodiversity.org.au/afd/taxa/5007f7bd-c762-472f-9d96-b3a04974b4ed,-33.084912,151.518786,2023-12-28T17:33:49Z,PRESENT,iNaturalist Australia,Image,db59d614-ba7c-46c9-baa5-e9261470a206,NA,NA,NA,Camponotus,Camponotus nigriceps,NA,NA,LAKE MACQUARIE CITY COUNCIL,Sydney Basin,NA,NA,2023-12-31 23:22:53.999,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,leomieutassery,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/store/6/0/2/a/db59d614-ba7c-46c9-baa5-e9261470a206/original,./cache/species_images/db59d614-ba7c-46c9-baa5-e9261470a206.jpg,2024-01-03
cfbd46cc-6573-40de-ade0-3d5743a5e697,Camponotus consobrinus,https://biodiversity.org.au/afd/taxa/45731de6-9ea2-47e4-8e43-83a26913f6f3,-33.560068,150.20032,2023-12-28T22:28:05Z,PRESENT,iNaturalist Australia,Image,65bc4383-4e7e-4736-8681-c00745323426,NA,NA,NA,Camponotus,Camponotus consobrinus,NA,New South Wales,LITHGOW CITY COUNCIL,Sydney Basin,NA,NA,2023-12-31 23:22:53.802,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Melissa,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1571,2048,https://images.ala.org.au/store/6/2/4/3/65bc4383-4e7e-4736-8681-c00745323426/original,./cache/species_images/65bc4383-4e7e-4736-8681-c00745323426.jpg,2024-01-03
d05a26cc-a2ea-4ba9-9e9d-31d944e0966b,Camponotus gasseri,https://biodiversity.org.au/afd/taxa/1112da31-9d72-4f92-ac10-be9811402479,-32.907061,151.690983,2023-12-29T13:51:24Z,PRESENT,iNaturalist Australia,Image,2d1b3dff-6bbe-4da4-a520-e77b2f514de0,NA,NA,NA,Camponotus,Camponotus gasseri,NA,New South Wales,NEWCASTLE CITY COUNCIL,Sydney Basin,NA,NA,2023-12-31 23:22:53.999,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,S-LD,http://creativecommons.org/publicdomain/zero/1.0/,image/jpeg,1542,2048,https://images.ala.org.au/store/0/e/d/4/2d1b3dff-6bbe-4da4-a520-e77b2f514de0/original,./cache/species_images/2d1b3dff-6bbe-4da4-a520-e77b2f514de0.jpg,2024-01-03
35a76a52-e30b-408a-a5b0-6f73c1434816,Camponotus,https://biodiversity.org.au/afd/taxa/10b2a6e2-423f-4194-bcc4-32ca8bce3d30,-28.466025,153.411543,2023-12-29T15:50:22Z,PRESENT,iNaturalist Australia,Image,4abe1832-b709-4b15-9d67-8d89da6a6e33,NA,NA,NA,Camponotus,NA,NA,New South Wales,TWEED SHIRE COUNCIL,South Eastern Queensland,NA,NA,2023-12-31 23:22:53.999,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,Michelle Colpus,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/store/3/3/e/6/4abe1832-b709-4b15-9d67-8d89da6a6e33/original,./cache/species_images/4abe1832-b709-4b15-9d67-8d89da6a6e33.jpg,2024-01-03
b40232c7-f3ed-4a94-84fc-ec9ebf07fa8b,Camponotus,https://biodiversity.org.au/afd/taxa/10b2a6e2-423f-4194-bcc4-32ca8bce3d30,-35.391541,148.796633,2023-12-29T16:53:49Z,PRESENT,iNaturalist Australia,Image,6802ec2d-1bbe-4879-beb0-bd91574ee51b,NA,NA,NA,Camponotus,NA,NA,New South Wales,SNOWY VALLEYS COUNCIL,Australian Alps,NA,NA,2023-12-31 23:22:55.069,HUMAN_OBSERVATION,genus,Camponotus,Camponotus,Camponotus pennsylvanicus and other spp,Carpenter Ants,NSW,NA,NA,NSW_TerrestrialPests,NSW,NA,tjeales,http://creativecommons.org/licenses/by-sa/4.0/,image/jpeg,1034,800,https://images.ala.org.au/store/b/1/5/e/6802ec2d-1bbe-4879-beb0-bd91574ee51b/original,./cache/species_images/6802ec2d-1bbe-4879-beb0-bd91574ee51b.jpg,2024-01-03
436d1bbc-4d67-4c75-a019-81657093e689,Gambusia holbrooki,https://biodiversity.org.au/afd/taxa/e96c4568-a10f-4ea9-a741-a551b1f22bc1,-27.582309,152.991379,2023-12-30T14:48:00Z,PRESENT,iNaturalist Australia,Image,4693fc66-7b21-446e-b70d-54f733db550b,NA,NA,Top Minnow,Gambusia,Gambusia holbrooki,NA,Queensland,BRISBANE CITY,South Eastern Queensland,NA,NA,2023-12-31 23:22:55.069,HUMAN_OBSERVATION,species,Gambusia holbrooki,Gambusia holbrooki,Gambusia holbrooki,Gambusia,QLD,NA,NA,QLD_OtherAquaticPests,QLD,NA,Mark Clarke,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/store/b/0/5/5/4693fc66-7b21-446e-b70d-54f733db550b/original,./cache/species_images/4693fc66-7b21-446e-b70d-54f733db550b.jpg,2024-01-03
