"dataResourceUid","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","associatedOccurrences","previousIdentifications","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimDepth","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLatitude","verbatimLongitude","verbatimLongitude","verbatimCoordinateSystem","verbatimCoordinateSystem","verbatimSRS","footprintSRS","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","verbatimBasisOfRecord","measurementDeterminedDate","videos","species","measurementRemarks","measurementValue","relationshipRemarks","identifierRole","relationshipOfResource","measurementMethod","provenance","sounds","recordID","rights","source","verbatimScientificName","verbatimContinent","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","relatedResourceID","images","dcterms:type"
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Numbulwar:2018:8","","Nunggarrgalu, John","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Numbulwar in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2018","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Numbulwar","","","","","","","","","","","","-14.491289","134.800846","EPSG:4326","250.0","","","-14.491289","","134.800846","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:ef8440de-c558-4fdf-9e4c-635a7871f01b","CHELIDAE","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","","","","","family","","","chelid turtles","","","","Emydura subglobosa worelli or Elseya dentata","Human Observation","","","","","","","","","","","","a888e7bc-0c46-4ba6-9c37-88133f7def09","","","CHELIDAE","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:441","","Rami, Kara","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.732476","134.800677","EPSG:4326","250.0","","","-14.732476","","134.800677","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:967549e7-7fa9-4770-b86e-5e3520d3c43d","Chelodina (Macrochelodina) oblonga","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","Chelodina","","","","species","","Gray, 1841","Northern Snake-necked Turtle","","","","","Human Observation","","","Chelodina oblonga","","","","","","","","","23e25985-de5a-4f4a-9895-2d273235bd16","","","Chelodina rugosa","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:361","","Daniels, Tammy","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.283311","135.065338","EPSG:4326","250.0","","","-14.283311","","135.065338","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:967549e7-7fa9-4770-b86e-5e3520d3c43d","Chelodina (Macrochelodina) oblonga","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","Chelodina","","","","species","","Gray, 1841","Northern Snake-necked Turtle","","","","","Human Observation","","","Chelodina oblonga","","","","","","","","","f154692f-513f-4816-96fa-7757d461bc37","","","Chelodina rugosa","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:400","","Ponto, Heather","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.605746","134.967001","EPSG:4326","250.0","","","-14.605746","","134.967001","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:967549e7-7fa9-4770-b86e-5e3520d3c43d","Chelodina (Macrochelodina) oblonga","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","Chelodina","","","","species","","Gray, 1841","Northern Snake-necked Turtle","","","","","Human Observation","","","Chelodina oblonga","","","","","","","","","c3c03aaf-8ea3-4477-805f-b0c0a371d92d","","","Chelodina rugosa","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:142","","Robertson, Carol","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.751012","134.727936","EPSG:4326","250.0","","","-14.751012","","134.727936","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:ef8440de-c558-4fdf-9e4c-635a7871f01b","CHELIDAE","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","","","","","family","","","chelid turtles","","","","Emydura subglobosa worelli or Elseya dentata","Human Observation","","","","","","","","","","","","d8513a99-9958-4e6a-845a-7b27e9c7aafe","","","CHELIDAE","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Numbulwar:2018:76","","Rami, Langayina","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Numbulwar in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2018","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Numbulwar","","","","","","","","","","","","-13.328691","135.849111","EPSG:4326","250.0","","","-13.328691","","135.849111","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:967549e7-7fa9-4770-b86e-5e3520d3c43d","Chelodina (Macrochelodina) oblonga","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","Chelodina","","","","species","","Gray, 1841","Northern Snake-necked Turtle","","","","","Human Observation","","","Chelodina oblonga","","","","","","","","","4fdabb60-3e07-4c95-85f7-17c391804c2c","","","Chelodina rugosa","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:502","","Rogers, Walter","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.327709","135.115681","EPSG:4326","250.0","","","-14.327709","","135.115681","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:5a53c86e-132f-4dc1-8251-af56e3a97cce","Chelodina (Chelodina) canni","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","Chelodina","","","","species","","McCord & Thomson, 2002","Cann's Long-necked Turtle","","","","","Human Observation","","","Chelodina canni","","","","","","","","","95b56d42-b367-46eb-8af1-d85bfaf36de9","","","Chelodina canni","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:76","","Rogers, Kelvin","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.549086","134.733735","EPSG:4326","250.0","","","-14.549086","","134.733735","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:ef8440de-c558-4fdf-9e4c-635a7871f01b","CHELIDAE","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","","","","","family","","","chelid turtles","","","","Emydura subglobosa worelli or Elseya dentata","Human Observation","","","","","","","","","","","","5ae7c349-6724-4145-a77a-3cd6d34fb514","","","CHELIDAE","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:118","","Ponto, Heather","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.788013","134.874939","EPSG:4326","250.0","","","-14.788013","","134.874939","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:ef8440de-c558-4fdf-9e4c-635a7871f01b","CHELIDAE","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","","","","","family","","","chelid turtles","","","","Emydura subglobosa worelli or Elseya dentata","Human Observation","","","","","","","","","","","","b64b5566-a4e2-4aee-b639-8ab332558d9b","","","CHELIDAE","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:238","","Rogers, Robin","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.763254","134.802371","EPSG:4326","250.0","","","-14.763254","","134.802371","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:967549e7-7fa9-4770-b86e-5e3520d3c43d","Chelodina (Macrochelodina) oblonga","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","Chelodina","","","","species","","Gray, 1841","Northern Snake-necked Turtle","","","","","Human Observation","","","Chelodina oblonga","","","","","","","","","216577b2-2833-432b-b80d-502e4e1d3a83","","","Chelodina rugosa","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:453","","Rami, Kara","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.64672","135.172539","EPSG:4326","250.0","","","-14.64672","","135.172539","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:967549e7-7fa9-4770-b86e-5e3520d3c43d","Chelodina (Macrochelodina) oblonga","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","Chelodina","","","","species","","Gray, 1841","Northern Snake-necked Turtle","","","","","Human Observation","","","Chelodina oblonga","","","","","","","","","beba93e7-3649-435a-9d19-7466a672d16f","","","Chelodina rugosa","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:350","","Roy, Julie","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.381175","135.074541","EPSG:4326","250.0","","","-14.381175","","135.074541","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:967549e7-7fa9-4770-b86e-5e3520d3c43d","Chelodina (Macrochelodina) oblonga","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","Chelodina","","","","species","","Gray, 1841","Northern Snake-necked Turtle","","","","","Human Observation","","","Chelodina oblonga","","","","","","","","","d25eee16-be14-40bf-b15f-bda9afe30409","","","Chelodina rugosa","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Numbulwar:2018:40","","Mirniyowan, Frank","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Numbulwar in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2018","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Numbulwar","","","","","","","","","","","","-13.71521","135.754809","EPSG:4326","250.0","","","-13.71521","","135.754809","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:ef8440de-c558-4fdf-9e4c-635a7871f01b","CHELIDAE","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","","","","","family","","","chelid turtles","","","","Emydura subglobosa worelli or Elseya dentata","Human Observation","","","","","","","","","","","","fa0b6983-251e-43f4-aa8b-5e282d372c29","","","CHELIDAE","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:231","","Ponto, Samuel","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.551483","134.566114","EPSG:4326","250.0","","","-14.551483","","134.566114","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:967549e7-7fa9-4770-b86e-5e3520d3c43d","Chelodina (Macrochelodina) oblonga","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","Chelodina","","","","species","","Gray, 1841","Northern Snake-necked Turtle","","","","","Human Observation","","","Chelodina oblonga","","","","","","","","","5f705755-7433-491a-a7cc-662d1f377c76","","","Chelodina rugosa","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:384","","Rogers, Kevin","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.541852","134.731918","EPSG:4326","250.0","","","-14.541852","","134.731918","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:967549e7-7fa9-4770-b86e-5e3520d3c43d","Chelodina (Macrochelodina) oblonga","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","Chelodina","","","","species","","Gray, 1841","Northern Snake-necked Turtle","","","","","Human Observation","","","Chelodina oblonga","","","","","","","","","da041a74-98e0-407e-807f-51911b06ff93","","","Chelodina rugosa","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2018:12","","George, Ruth","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2018","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.490901","135.224241","EPSG:4326","250.0","","","-14.490901","","135.224241","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:ef8440de-c558-4fdf-9e4c-635a7871f01b","CHELIDAE","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","","","","","family","","","chelid turtles","","","","Emydura subglobosa worelli or Elseya dentata","Human Observation","","","","","","","","","","","","438c9741-f63a-4f50-939f-a05068c75858","","","CHELIDAE","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:183","","Wilfred, Norman","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.572679","134.848679","EPSG:4326","250.0","","","-14.572679","","134.848679","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:ef8440de-c558-4fdf-9e4c-635a7871f01b","CHELIDAE","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","","","","","family","","","chelid turtles","","","","Emydura subglobosa worelli or Elseya dentata","Human Observation","","","","","","","","","","","","ac692ae1-5655-488d-b1c0-2fd8f8a5ea48","","","CHELIDAE","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:499","","Rogers, Walter","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.577448","134.837726","EPSG:4326","250.0","","","-14.577448","","134.837726","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:5a53c86e-132f-4dc1-8251-af56e3a97cce","Chelodina (Chelodina) canni","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","Chelodina","","","","species","","McCord & Thomson, 2002","Cann's Long-necked Turtle","","","","","Human Observation","","","Chelodina canni","","","","","","","","","b93deafb-573d-4a19-aaa3-47e894c45fb0","","","Chelodina canni","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:33","","Huddleston, Rebecca","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.732688","134.688667","EPSG:4326","250.0","","","-14.732688","","134.688667","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:ef8440de-c558-4fdf-9e4c-635a7871f01b","CHELIDAE","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","","","","","family","","","chelid turtles","","","","Emydura subglobosa worelli or Elseya dentata","Human Observation","","","","","","","","","","","","fe2191ef-0a84-4127-a3de-5550cf006104","","","CHELIDAE","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:260","","Roberts, Carlisa","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.774016","134.927736","EPSG:4326","250.0","","","-14.774016","","134.927736","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:967549e7-7fa9-4770-b86e-5e3520d3c43d","Chelodina (Macrochelodina) oblonga","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","Chelodina","","","","species","","Gray, 1841","Northern Snake-necked Turtle","","","","","Human Observation","","","Chelodina oblonga","","","","","","","","","f91f37c7-9f7f-4b09-af8d-356cfcec424f","","","Chelodina rugosa","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:59","","Rogers, Sharona","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.623603","135.480208","EPSG:4326","250.0","","","-14.623603","","135.480208","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:ef8440de-c558-4fdf-9e4c-635a7871f01b","CHELIDAE","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","","","","","family","","","chelid turtles","","","","Emydura subglobosa worelli or Elseya dentata","Human Observation","","","","","","","","","","","","ed91b955-7145-45cb-8012-164aa6061358","","","CHELIDAE","","","","","","","","",""
"dr17780","","","","CC-BY-NC 3.0 (Aus)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","","iek:sealipa:Ngukurr:2016:336","","Rogers, Karen","","","","","","","","","PRESENT","","","","","","","","This occurrence was derived from community mapping workshops with Indigenous people living in Ngukurr in the South East Arnhem Land Indigenous Protected Area on turtle hunting in their lifetimes. ","","","","","","","","","","","2016","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","Ngukurr","","","","","","","","","","","","-14.674377","134.676416","EPSG:4326","250.0","","","-14.674377","","134.676416","","","","","","","","Coordinates and coordinateUncertainty are estimated by placing pins on a water body on a printed 2006 1:250,000 Geoscience Australia topographic map derived from Landsat 25m resolution satellite imagery.","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:afd.taxon:967549e7-7fa9-4770-b86e-5e3520d3c43d","Chelodina (Macrochelodina) oblonga","","","","","","","Animalia","Chordata","Reptilia","Testudines","Chelidae","Chelodina","","","","species","","Gray, 1841","Northern Snake-necked Turtle","","","","","Human Observation","","","Chelodina oblonga","","","","","","","","","d3a58831-9259-4b7f-ac96-4627d48eec30","","","Chelodina rugosa","","","","","","","","",""
