"","species_name","museum_name","location","state","country","sex","subspecies","notes","extra_notes","place","lat","lon"
"1306","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1307","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1308","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1309","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1310","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1311","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1312","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1313","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1314","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1315","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1316","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1317","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1318","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1319","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1320","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1321","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1322","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1323","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1324","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1325","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1326","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1327","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1328","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1329","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1330","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1331","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1332","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1333","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1334","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1335","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1336","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1337","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1338","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1339","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1340","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","m","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1341","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1342","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1343","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1344","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1345","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1346","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1347","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1348","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1349","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1350","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1351","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1352","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1353","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1354","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1355","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1356","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1357","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1358","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1359","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1360","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1361","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1362","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1363","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1364","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1365","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1366","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1367","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1368","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1369","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1370","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1371","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1372","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1373","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1374","Trichoglossus rubritorquis","","Victoria River District","Northern Territory","Australia","f","","Kimberly Victoria River District","","Victoria River District, Northern Territory, Australia",NA,NA
"1375","Trichoglossus rubritorquis","","Melville Island","Northern Territory","Australia","m","","","","Melville Island, Northern Territory, Australia",-11.5521795,130.9727399
"1376","Trichoglossus rubritorquis","","Melville Island","Northern Territory","Australia","m","","","","Melville Island, Northern Territory, Australia",-11.5521795,130.9727399
"1377","Trichoglossus rubritorquis","","Melville Island","Northern Territory","Australia","m","","","","Melville Island, Northern Territory, Australia",-11.5521795,130.9727399
"1378","Trichoglossus rubritorquis","","Melville Island","Northern Territory","Australia","m","","","","Melville Island, Northern Territory, Australia",-11.5521795,130.9727399
"1379","Trichoglossus rubritorquis","","Melville Island","Northern Territory","Australia","m","","","","Melville Island, Northern Territory, Australia",-11.5521795,130.9727399
"1380","Trichoglossus rubritorquis","","Melville Island","Northern Territory","Australia","m","","","","Melville Island, Northern Territory, Australia",-11.5521795,130.9727399
"1381","Trichoglossus rubritorquis","","Melville Island","Northern Territory","Australia","m","","","","Melville Island, Northern Territory, Australia",-11.5521795,130.9727399
"1382","Trichoglossus rubritorquis","","Melville Island","Northern Territory","Australia","m","","","","Melville Island, Northern Territory, Australia",-11.5521795,130.9727399
"1383","Trichoglossus rubritorquis","","Melville Island","Northern Territory","Australia","m","","","","Melville Island, Northern Territory, Australia",-11.5521795,130.9727399
"1384","Trichoglossus rubritorquis","","Melville Island","Northern Territory","Australia","m","","","","Melville Island, Northern Territory, Australia",-11.5521795,130.9727399
"1385","Trichoglossus rubritorquis","","Melville Island","Northern Territory","Australia","m","","","","Melville Island, Northern Territory, Australia",-11.5521795,130.9727399
"1386","Trichoglossus rubritorquis","","Melville Island","Northern Territory","Australia","f","","","","Melville Island, Northern Territory, Australia",-11.5521795,130.9727399
"1387","Trichoglossus rubritorquis","","Melville Island","Northern Territory","Australia","f","","","","Melville Island, Northern Territory, Australia",-11.5521795,130.9727399
"1388","Trichoglossus rubritorquis","","Melville Island","Northern Territory","Australia","f","","","","Melville Island, Northern Territory, Australia",-11.5521795,130.9727399
"1389","Trichoglossus rubritorquis","","Melville Island","Northern Territory","Australia","f","","","","Melville Island, Northern Territory, Australia",-11.5521795,130.9727399
"1390","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1391","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1392","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1393","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1394","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1395","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1396","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1397","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1398","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1399","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1400","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1401","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1402","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1403","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1404","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1405","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1406","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1407","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1408","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1409","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1410","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1411","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1412","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1413","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1414","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1415","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1416","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1417","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1418","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1419","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1420","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1421","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1422","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1423","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1424","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1425","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1426","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1427","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1428","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1429","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1430","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1431","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1432","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1433","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1434","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1435","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","m","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1436","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1437","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1438","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1439","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1440","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1441","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1442","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1443","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1444","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1445","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1446","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1447","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1448","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1449","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1450","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1451","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1452","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1453","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1454","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1455","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1456","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1457","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1458","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1459","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1460","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1461","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1462","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1463","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1464","Trichoglossus rubritorquis","","Arnhem Land to Gulf of Carpentaria","","Australia","f","","","","Arnhem Land to Gulf of Carpentaria, , Australia",NA,NA
"1465","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1466","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1467","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1468","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1469","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1470","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1471","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1472","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1473","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1474","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1475","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1476","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1477","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1478","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1479","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1480","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1481","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
