recordID,scientificName,taxonConceptID,decimalLatitude,decimalLongitude,eventDate,occurrenceStatus,dataResourceName,country,stateProvince,year,geometry
667766f8-ff35-4463-a931-6b917facafff,Austropuccinia psidii,NZOR-6-102802,-27.550197,153.034211,2022-10-15T21:57:44Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.034211, -27.550197)"
66a16a8e-f15a-4311-8028-bcf54211980d,Austropuccinia psidii,NZOR-6-102802,-27.360084,153.043358,2022-11-09T21:01:56Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.043358, -27.360084)"
674dc941-4ccd-4416-bc99-4b6748db79d9,Austropuccinia psidii,NZOR-6-102802,-30.398005,152.771637,2022-12-17T00:17:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(152.771637, -30.398005)"
69457c08-2286-422f-b080-a3e8558e6320,Austropuccinia psidii,NZOR-6-102802,-16.83027,145.703247,2022-11-12T22:11:07Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(145.703247, -16.83027)"
6ad945f9-7301-4b10-a6f3-556cb92b25c4,Austropuccinia psidii,NZOR-6-102802,-27.550325,152.987143,2022-11-13T00:24:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(152.987143, -27.550325)"
6bb66e28-a3f9-46e6-b456-2b68933db57f,Austropuccinia psidii,NZOR-6-102802,-27.659304,153.162549,2022-11-15T03:10:25Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.162549, -27.659304)"
6ca2900f-6bd7-4266-b511-98f5548e73a8,Austropuccinia psidii,NZOR-6-102802,-31.528921,152.742294,2022-05-08T05:31:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(152.742294, -31.528921)"
7019973e-4251-4c98-a961-de1a581ed311,Austropuccinia psidii,NZOR-6-102802,-33.891842,151.156128,2022-10-13T21:40:28Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.156128, -33.891842)"
703d57c1-1f5b-4133-841f-1e3f71274f41,Austropuccinia psidii,NZOR-6-102802,-21.075298,148.63872,2022-10-03T10:18:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(148.63872, -21.075298)"
716ca9a3-ec22-4ec8-adf2-03229b78b1b7,Austropuccinia psidii,NZOR-6-102802,-33.90762,151.188737,2022-10-16T06:53:39Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.188737, -33.90762)"
74992510-d189-4012-885a-5b85fbb7c243,Austropuccinia psidii,NZOR-6-102802,-28.230827,153.136708,2022-12-17T22:23:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.136708, -28.230827)"
7af30e8d-075e-4dda-b442-375d1972447a,Austropuccinia psidii,NZOR-6-102802,-33.89753,151.194337,2022-10-26T01:35:04Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.194337, -33.89753)"
7b05f67d-902f-4907-a1f7-1e36e646a8cc,Austropuccinia psidii,NZOR-6-102802,-33.910422,151.194047,2022-10-23T05:06:38Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.194047, -33.910422)"
7c91c993-2e33-4e9c-90de-28d95d8b38cc,Austropuccinia psidii,NZOR-6-102802,-27.961443,152.375747,2022-12-23T00:13:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(152.375747, -27.961443)"
8a9de9a5-91c9-42a8-800a-9e9caf02991c,Austropuccinia psidii,NZOR-6-102802,-26.593855,152.727813,2022-12-30T00:50:05Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(152.727813, -26.593855)"
8d779e28-004a-4253-8513-d68519757caa,Austropuccinia psidii,NZOR-6-102802,-30.221728,152.846938,2022-09-18T02:24:08Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(152.846938, -30.221728)"
8fc313f9-d975-49c5-aa0f-4df72a57d12e,Austropuccinia psidii,NZOR-6-102802,-28.132705,153.22996,2022-11-26T23:02:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.22996, -28.132705)"
90258cdc-5384-4e45-be64-f4e6a9f2d5dc,Austropuccinia psidii,NZOR-6-102802,-27.978062,152.373542,2022-12-23T00:43:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(152.373542, -27.978062)"
91edef7a-fdcb-43d5-a89e-d6073f299e8b,Austropuccinia psidii,NZOR-6-102802,-27.656993,153.157445,2022-11-14T04:27:20Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.157445, -27.656993)"
9268e7a3-953d-4d90-b8dc-bd1247d67d6e,Austropuccinia psidii,NZOR-6-102802,-33.909538,151.225333,2022-11-10T06:06:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.225333, -33.909538)"
966445e0-ab7d-41a0-b2c6-ad428aa37ebf,Austropuccinia psidii,NZOR-6-102802,-27.551075,153.006487,2022-11-12T22:58:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.006487, -27.551075)"
99e6fb67-6aba-49f4-a5b8-6f1a8b81c719,Austropuccinia psidii,NZOR-6-102802,-33.90945,151.187942,2022-10-16T05:52:25Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.187942, -33.90945)"
9a553b4d-75ea-4867-b0b1-34350e52757a,Austropuccinia psidii,NZOR-6-102802,-28.188395,153.426278,2022-06-11T02:54:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.426278, -28.188395)"
9b296c07-6765-4006-8c18-a4a6621328df,Austropuccinia psidii,NZOR-6-102802,-33.908497,151.181825,2022-10-16T06:27:47Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.181825, -33.908497)"
9baf70ae-c965-4b55-ba2a-85bbce054f79,Austropuccinia psidii,NZOR-6-102802,-32.958912,151.726181,2022-11-11T04:51:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.726181, -32.958912)"
a0a58360-80fd-4790-b5ee-2b76c2253a96,Austropuccinia psidii,NZOR-6-102802,-28.247244,153.167612,2022-12-17T23:30:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.167612, -28.247244)"
a4162914-8a31-4968-aa85-5fca0e8c0e3b,Austropuccinia psidii,NZOR-6-102802,-21.155757,148.741917,2022-07-30T10:11:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(148.741917, -21.155757)"
a5c24ecc-5768-4fa6-b646-f56215b54930,Austropuccinia psidii,NZOR-6-102802,-30.361598,153.104288,2022-12-24T01:31:38Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(153.104288, -30.361598)"
a69a7387-b412-47eb-b3d3-1c36fa87c82b,Austropuccinia psidii,NZOR-6-102802,-28.230645,153.239553,2022-11-26T09:42:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.239553, -28.230645)"
a81eb9c2-8263-4dba-8ae0-e96e47dec1a0,Austropuccinia psidii,NZOR-6-102802,-33.90743,151.189052,2022-08-01T07:02:47Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.189052, -33.90743)"
ac48480c-a35d-4ee3-be2a-6c4753f1e4ef,Austropuccinia psidii,NZOR-6-102802,-26.62205,152.863715,2022-02-19T01:00:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(152.863715, -26.62205)"
af9a5f27-4faf-4d78-8847-63b171c73879,Austropuccinia psidii,NZOR-6-102802,-27.551041,153.006428,2022-11-12T22:57:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.006428, -27.551041)"
b15ff1cb-1610-413b-b042-08c9aaef7a63,Austropuccinia psidii,NZOR-6-102802,-27.51543,153.084765,2022-04-02T06:28:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.084765, -27.51543)"
b25d9d49-7936-4837-9420-a23834590b54,Austropuccinia psidii,NZOR-6-102802,-33.912027,151.185902,2022-09-02T00:33:23Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.185902, -33.912027)"
b4727675-d146-4836-ae64-f9bc559fb067,Austropuccinia psidii,NZOR-6-102802,-19.155991,146.851974,2022-10-20T04:26:08Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(146.851974, -19.155991)"
b4890136-ac83-4f9b-b373-cfb9a92beab2,Austropuccinia psidii,NZOR-6-102802,-27.395115,152.851715,2022-12-04T21:53:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(152.851715, -27.395115)"
b9d28972-112a-4d75-a2b3-5fb0b00e73e5,Austropuccinia psidii,NZOR-6-102802,-17.281365,145.626312,2022-10-05T10:50:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(145.626312, -17.281365)"
bacfb5d4-847a-4a72-8c0f-393d9aa9199b,Austropuccinia psidii,NZOR-6-102802,-30.292379,153.124585,2022-06-16T00:24:37Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(153.124585, -30.292379)"
bbab7650-191e-4de8-8b69-37a47e9e4899,Austropuccinia psidii,NZOR-6-102802,-28.166005,153.217617,2022-11-25T07:58:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.217617, -28.166005)"
be413b74-6ab5-4732-ab85-04770cb92a1b,Austropuccinia psidii,NZOR-6-102802,-28.216416,153.261817,2022-01-13T04:41:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.261817, -28.216416)"
be44d946-b359-4d30-b89e-94f766781d77,Austropuccinia psidii,NZOR-6-102802,-33.902467,151.19417,2022-10-12T20:53:16Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.19417, -33.902467)"
c0cef9be-274d-438d-a716-f8ad87f981cf,Austropuccinia psidii,NZOR-6-102802,-30.117987,153.153676,2022-10-29T23:45:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(153.153676, -30.117987)"
c183d63d-f58a-4388-b50a-175358f5fb18,Austropuccinia psidii,NZOR-6-102802,-27.551022,153.006507,2022-11-12T22:49:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.006507, -27.551022)"
c4276782-c5f7-4aa2-96ca-9b8cf69b6a66,Austropuccinia psidii,NZOR-6-102802,-27.57561,153.295583,2022-12-11T02:34:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.295583, -27.57561)"
c4b0553c-913e-4f99-9d53-50d2f63c2419,Austropuccinia psidii,NZOR-6-102802,-37.729428,144.928895,2022-08-20T06:56:59Z,PRESENT,iNaturalist Australia,Australia,Victoria,2022,"c(144.928895, -37.729428)"
c4c4fec3-f86c-4d79-a50e-808856bbf43c,Austropuccinia psidii,NZOR-6-102802,-34.430712,150.815675,2022-01-11T01:08:42Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(150.815675, -34.430712)"
c59b58ad-d05b-4732-ad2f-1a709ffd2a0e,Austropuccinia psidii,NZOR-6-102802,-33.912383,151.184617,2022-10-06T20:45:09Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.184617, -33.912383)"
cb4a9433-85ff-463c-b86c-d0cd414a9fdf,Austropuccinia psidii,NZOR-6-102802,-28.229798,153.138152,2022-12-17T22:38:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.138152, -28.229798)"
ccde142c-5c9d-407f-becd-c8f2ab1b424e,Austropuccinia psidii,NZOR-6-102802,-26.491653,153.040297,2022-09-17T06:12:52Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(153.040297, -26.491653)"
d59c3722-ef6c-4b44-8d9b-07c532417d25,Austropuccinia psidii,NZOR-6-102802,-30.330816,153.045776,2022-04-17T00:44:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(153.045776, -30.330816)"
d6179961-2114-43c3-8e88-399fb147bab2,Austropuccinia psidii,NZOR-6-102802,-30.397898,152.771644,2022-12-17T00:14:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(152.771644, -30.397898)"
d6c1df34-7ad1-4039-9d2c-0c35c3f9c047,Austropuccinia psidii,NZOR-6-102802,-33.908572,151.182053,2022-10-16T06:28:40Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.182053, -33.908572)"
d7e3731d-ca29-44a3-8a13-b00ff18f60f4,Austropuccinia psidii,NZOR-6-102802,-21.163411,149.155992,2022-08-02T22:34:46Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(149.155992, -21.163411)"
da89fcee-07fe-4f22-a6a3-9f4ee05d0e7c,Austropuccinia psidii,NZOR-6-102802,-38.564583,146.67685,2022-05-11T21:47:31Z,PRESENT,iNaturalist Australia,Australia,Victoria,2022,"c(146.67685, -38.564583)"
dbe62d9d-1dd6-4af4-9d84-acb9d4f64382,Austropuccinia psidii,NZOR-6-102802,-33.902337,151.195205,2022-09-30T22:38:18Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.195205, -33.902337)"
e2000bb6-b02f-48c2-9d89-47661c479ff9,Austropuccinia psidii,NZOR-6-102802,-33.5364,151.346787,2022-12-12T22:41:59Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.346787, -33.5364)"
e52d6d8b-4dcb-4bc4-b615-f1cc30778f67,Austropuccinia psidii,NZOR-6-102802,-30.221615,152.846877,2022-09-18T02:23:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(152.846877, -30.221615)"
e8c19125-c4ec-44ad-a3e5-aef5cc8fca21,Austropuccinia psidii,NZOR-6-102802,-33.907772,151.189287,2022-10-16T06:54:34Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.189287, -33.907772)"
ebdf4ea6-c153-4baa-842f-adc4fbe1c83d,Austropuccinia psidii,NZOR-6-102802,-27.424588,152.902872,2022-11-12T02:05:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2022,"c(152.902872, -27.424588)"
ed900841-a1dd-469d-82cb-dc3ce7174a7f,Austropuccinia psidii,NZOR-6-102802,-33.914253,151.1848,2022-10-16T06:05:15Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.1848, -33.914253)"
f1192706-a603-48ec-b372-f641518c52bf,Austropuccinia psidii,NZOR-6-102802,-33.907753,151.189637,2022-10-23T05:13:34Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.189637, -33.907753)"
f2444276-105d-41f1-a99d-5712586b1f92,Austropuccinia psidii,NZOR-6-102802,-33.899672,151.194183,2022-10-26T01:42:34Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.194183, -33.899672)"
fb19167f-f3a0-488e-b2e2-dcfdd097735d,Austropuccinia psidii,NZOR-6-102802,-33.90913,151.181855,2022-10-16T06:25:45Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2022,"c(151.181855, -33.90913)"
0009c1e3-3b6b-4661-8905-bb829f402e26,Austropuccinia psidii,NZOR-6-102802,-30.57541,152.989855,2023-11-23T20:19:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(152.989855, -30.57541)"
047af923-4224-44b0-a556-765bea9b53d8,Austropuccinia psidii,NZOR-6-102802,-30.627076,152.98584,2023-11-26T01:05:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(152.98584, -30.627076)"
04ad9f41-f576-456f-af36-e374ba278ea5,Austropuccinia psidii,NZOR-6-102802,-26.871988,152.176455,2023-06-03T00:22:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(152.176455, -26.871988)"
05a6db76-d548-49f8-9f4e-4968697b041a,Austropuccinia psidii,NZOR-6-102802,-26.622187,152.863845,2023-11-15T04:43:33Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(152.863845, -26.622187)"
062815f6-5ccd-4e7b-965e-fe684aa33464,Austropuccinia psidii,NZOR-6-102802,-30.574308,152.988867,2023-05-28T03:46:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(152.988867, -30.574308)"
06a0bea5-15b0-4b38-8409-7544bc0b2a02,Austropuccinia psidii,NZOR-6-102802,-32.227986,151.784339,2023-03-08T23:58:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(151.784339, -32.227986)"
076c54c3-90f0-45e4-89e0-e00491da662b,Austropuccinia psidii,NZOR-6-102802,-27.823619,153.224333,2023-06-18T02:30:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(153.224333, -27.823619)"
0a88f001-a9b5-447a-85f0-bf53669f2c7e,Austropuccinia psidii,NZOR-6-102802,-34.573003,150.8535,2023-12-18T05:47:06Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(150.8535, -34.573003)"
0c275e9f-f76c-4a51-b70e-f5833fe80ecd,Austropuccinia psidii,NZOR-6-102802,-16.805562,145.68242,2023-09-03T00:24:03Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(145.68242, -16.805562)"
0c34a7d6-6951-4059-b7d6-d44e547f7dfc,Austropuccinia psidii,NZOR-6-102802,-30.574373,152.988143,2023-05-28T03:57:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(152.988143, -30.574373)"
0c8e9a75-1b08-4d19-9360-2455944fc4e2,Austropuccinia psidii,NZOR-6-102802,-33.880799,150.789353,2023-03-03T00:00:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(150.789353, -33.880799)"
0d021547-eb20-4429-a678-fa54779da356,Austropuccinia psidii,NZOR-6-102802,-28.214788,153.259451,2023-07-15T02:45:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(153.259451, -28.214788)"
0fac2a94-3025-4e49-a72f-aa4fbc06e4f5,Austropuccinia psidii,NZOR-6-102802,-33.276813,151.328737,2023-12-22T22:08:13Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(151.328737, -33.276813)"
134333e2-cbbb-4171-81b2-5a6b28be4704,Austropuccinia psidii,NZOR-6-102802,-28.212631,153.260394,2023-03-11T22:43:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(153.260394, -28.212631)"
1613fa0a-994f-4cfe-9195-679e5c8cfa23,Austropuccinia psidii,NZOR-6-102802,-30.411542,153.067167,2023-11-26T08:07:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(153.067167, -30.411542)"
18474cca-ce02-46df-9aaa-25052a27b6ce,Austropuccinia psidii,NZOR-6-102802,-34.423703,150.809587,2023-03-12T01:25:09Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(150.809587, -34.423703)"
1a48101e-57f6-4524-b72d-4527656a5a6b,Austropuccinia psidii,NZOR-6-102802,-28.279148,153.162709,2023-07-26T23:11:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(153.162709, -28.279148)"
1c137e45-aecf-425f-a7a5-9ba5b1af025b,Austropuccinia psidii,NZOR-6-102802,-27.710224,153.232436,2023-04-22T00:02:18Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(153.232436, -27.710224)"
1dd66a66-f163-4e6f-9470-c32a6673c01b,Austropuccinia psidii,NZOR-6-102802,-31.6372,152.689487,2023-05-14T23:59:59Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(152.689487, -31.6372)"
20b5f11e-ad76-4856-b135-5b18a7078e63,Austropuccinia psidii,NZOR-6-102802,-27.801128,153.210002,2023-08-26T22:44:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(153.210002, -27.801128)"
20c47832-d7ae-4255-8859-85a8013b8065,Austropuccinia psidii,NZOR-6-102802,-28.277507,153.165807,2023-07-26T22:58:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(153.165807, -28.277507)"
2177ac38-7b52-45c1-9353-f7480570b578,Austropuccinia psidii,NZOR-6-102802,-30.360274,153.10484,2023-02-20T02:52:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(153.10484, -30.360274)"
233c0c45-6997-476c-9dfb-2f05353e4a16,Austropuccinia psidii,NZOR-6-102802,-19.298155,146.776917,2023-07-17T04:52:07Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(146.776917, -19.298155)"
257641e5-793e-4e59-8b27-9594d0abea88,Austropuccinia psidii,NZOR-6-102802,-30.574377,152.988996,2023-05-28T03:38:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(152.988996, -30.574377)"
2651be4f-098f-411a-954e-eae6d0f35001,Austropuccinia psidii,NZOR-6-102802,-28.247032,153.334604,2023-03-24T05:13:23Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(153.334604, -28.247032)"
2bc75db6-e982-4306-bb61-59e6eeb9cfb4,Austropuccinia psidii,NZOR-6-102802,-28.166525,153.38039,2023-11-23T00:12:40Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(153.38039, -28.166525)"
2ce7bbfc-3b0e-4d6a-9a90-4053bb674053,Austropuccinia psidii,NZOR-6-102802,-28.475133,153.507819,2023-09-14T03:46:34Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(153.507819, -28.475133)"
2ef0cbfb-87ce-4cd9-90a6-68b673aea11f,Austropuccinia psidii,NZOR-6-102802,-33.907938,151.189042,2023-05-13T00:27:56Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(151.189042, -33.907938)"
310bd802-cf5a-4e8b-9855-edcc03c51eb0,Austropuccinia psidii,NZOR-6-102802,-28.494242,153.534958,2023-11-08T22:41:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(153.534958, -28.494242)"
32107603-77d1-460b-8335-2e8422c73f24,Austropuccinia psidii,NZOR-6-102802,-30.307067,153.004556,2023-02-15T02:28:17Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(153.004556, -30.307067)"
340f9ae4-0dba-4bdc-8225-4dffd90bc40c,Austropuccinia psidii,NZOR-6-102802,-33.83622,151.074063,2023-05-09T01:27:16Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(151.074063, -33.83622)"
376d084f-4936-43a6-999a-97badfda26cf,Austropuccinia psidii,NZOR-6-102802,-28.351901,153.470477,2023-09-21T03:50:20Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(153.470477, -28.351901)"
37d557e1-c192-415e-aab2-8e68f1fe9cb5,Austropuccinia psidii,NZOR-6-102802,-28.199345,153.255312,2023-03-12T00:12:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(153.255312, -28.199345)"
3ee37acc-efe0-4082-8ec7-2d9f201cc540,Austropuccinia psidii,NZOR-6-102802,-28.206663,153.189553,2023-02-18T22:48:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(153.189553, -28.206663)"
40e5f292-a306-4093-8498-a7629402c256,Austropuccinia psidii,NZOR-6-102802,-33.79952,151.291062,2023-06-24T00:24:08Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(151.291062, -33.79952)"
41524968-8336-4bef-85f4-76c7f9330124,Austropuccinia psidii,NZOR-6-102802,-33.724741,150.943341,2023-10-20T01:11:36Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(150.943341, -33.724741)"
41b15058-fecf-4b9e-b9f7-0147388aa3c6,Austropuccinia psidii,NZOR-6-102802,-30.574289,152.988645,2023-05-28T03:49:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(152.988645, -30.574289)"
43871163-95a3-4fb4-b54b-0c5117ba30f3,Austropuccinia psidii,NZOR-6-102802,-28.513545,153.526159,2023-11-09T00:38:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(153.526159, -28.513545)"
43b897a2-ee4e-4156-949c-42e86bad5352,Austropuccinia psidii,NZOR-6-102802,-33.893637,151.198395,2023-02-22T07:21:48Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(151.198395, -33.893637)"
44b6f6bf-03bb-434d-a327-738f06801d30,Austropuccinia psidii,NZOR-6-102802,-26.7913,152.942368,2023-03-18T10:49:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(152.942368, -26.7913)"
47bcc1b2-fc17-4ce6-bb0b-545d8563ef9d,Austropuccinia psidii,NZOR-6-102802,-26.650372,152.952453,2023-11-28T10:37:06Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(152.952453, -26.650372)"
49133042-dccd-4899-aebc-670d948553e0,Austropuccinia psidii,NZOR-6-102802,-30.575149,152.987483,2023-07-30T04:37:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(152.987483, -30.575149)"
495bc521-ae62-4187-95bb-28b3fa5e8e90,Austropuccinia psidii,NZOR-6-102802,-33.277,151.328828,2023-12-19T06:33:26Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(151.328828, -33.277)"
4b442bbc-dc5b-47c4-8122-94b9d463ab4e,Austropuccinia psidii,NZOR-6-102802,-33.903888,151.18628,2023-01-28T03:12:57Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(151.18628, -33.903888)"
4eb67fad-0f04-4dd3-b95c-c0bb1757a6c3,Austropuccinia psidii,NZOR-6-102802,-30.207892,152.961368,2023-03-22T00:20:28Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(152.961368, -30.207892)"
4ee722b6-56b2-48e7-a580-a1ffd4e997d0,Austropuccinia psidii,NZOR-6-102802,-28.477987,153.511462,2023-11-09T04:14:16Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(153.511462, -28.477987)"
4f34303c-e6d2-4801-acd6-57830abcc612,Austropuccinia psidii,NZOR-6-102802,-29.032871,167.950526,2023-03-31T05:30:37Z,PRESENT,iNaturalist Australia,Australia,NA,2023,"c(167.950526, -29.032871)"
4f947f1d-c371-4742-b738-afdb5051c904,Austropuccinia psidii,NZOR-6-102802,-33.921604,151.152254,2023-06-05T00:38:32Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(151.152254, -33.921604)"
4f9c40e7-1e8b-421e-ab2f-a251393e1590,Austropuccinia psidii,NZOR-6-102802,-26.203188,152.911713,2023-06-25T01:05:50Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(152.911713, -26.203188)"
51049468-02c3-4874-add1-95fd5ab97db4,Austropuccinia psidii,NZOR-6-102802,-27.460672,152.883686,2023-08-15T09:36:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(152.883686, -27.460672)"
51e5282f-7d4b-4ba6-b536-ff034ce4f309,Austropuccinia psidii,NZOR-6-102802,-28.224769,153.272604,2023-10-17T23:23:32Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(153.272604, -28.224769)"
52d185ea-d814-4f43-9036-c5ab0039c692,Austropuccinia psidii,NZOR-6-102802,-26.581445,152.905242,2023-07-05T23:03:04Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(152.905242, -26.581445)"
55183235-db1c-4ee1-824a-704957314645,Austropuccinia psidii,NZOR-6-102802,-26.790178,152.93853,2023-02-04T10:56:00Z,PRESENT,iNaturalist Australia,Australia,Queensland,2023,"c(152.93853, -26.790178)"
5518f8ed-af09-4638-bfec-06f7dbee2f04,Austropuccinia psidii,NZOR-6-102802,-30.574123,152.988654,2023-05-28T03:53:00Z,PRESENT,iNaturalist Australia,Australia,New South Wales,2023,"c(152.988654, -30.574123)"
