gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4101613721	7e380070-f762-11e1-a439-00145eb45e9a	4d39726c-f973-4329-ad2d-46493c84c8cb	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	moluccanus	SUBSPECIES	Trichoglossus haematodus moluccanus (Gmelin, 1788)	Trichoglossus haematodus moluccanus (J.F. Gmelin, 1788)	(J.F. Gmelin, 1788)	GB	Cotswold Wildlife Park	England	PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862									2019-10-11T00:00:00	11	10	2019	6170530	2479686	PRESERVED_SPECIMEN	NHMUK	ZOO	S/2023.8.6				CC0_1_0					2023-11-11T15:35:19.220Z		MODIFIED_DATE_INVALID;MULTIMEDIA_URI_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4093481993	c9076cd3-349f-4068-a5c7-bc34449c3916	http://arctos.database.museum/guid/MSB:Bird:50116?seid=5926335	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus moluccanus (Gmelin, 1788)	Trichoglossus moluccanus		US	Albuquerque BioPark Zoo, Albuquerque	New Mexico	PRESENT		939ed180-aa7b-11db-8edf-b8a03c50a862	35.078382	-106.663485	500.0						2019-04-14T00:00:00	14	4	2019	2479694	2479686	PRESERVED_SPECIMEN	MSB	Bird	MSB:Bird:50116		Andrew B. Johnson	2023-03-15T00:00:00	CC0_1_0		Collector(s): ABQ BioPark; Preparator(s): Serina S. Brady			2023-10-31T11:44:05.401Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4093481920	c9076cd3-349f-4068-a5c7-bc34449c3916	http://arctos.database.museum/guid/MSB:Bird:50117?seid=5926336	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus moluccanus (Gmelin, 1788)	Trichoglossus moluccanus		US	Albuquerque BioPark Zoo, Albuquerque	New Mexico	PRESENT		939ed180-aa7b-11db-8edf-b8a03c50a862	35.078382	-106.663485	500.0						2018-08-23T00:00:00	23	8	2018	2479694	2479686	PRESERVED_SPECIMEN	MSB	Bird	MSB:Bird:50117		Andrew B. Johnson	2023-03-15T00:00:00	CC0_1_0		Collector(s): ABQ BioPark; Preparator(s): Serina S. Brady			2023-10-31T11:43:58.913Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4093481879	c9076cd3-349f-4068-a5c7-bc34449c3916	http://arctos.database.museum/guid/MSB:Bird:50118?seid=5926337	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus moluccanus (Gmelin, 1788)	Trichoglossus moluccanus		US	Albuquerque BioPark Zoo, Albuquerque	New Mexico	PRESENT		939ed180-aa7b-11db-8edf-b8a03c50a862	35.078382	-106.663485	500.0						2019-09-11T00:00:00	11	9	2019	2479694	2479686	PRESERVED_SPECIMEN	MSB	Bird	MSB:Bird:50118		Andrew B. Johnson	2023-03-15T00:00:00	CC0_1_0		Collector(s): ABQ BioPark; Preparator(s): Serina S. Brady			2023-10-31T11:43:53.974Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4080386249	4f059695-36d9-4313-a27e-38e58ed0660c	urn:catalog:ZMBN:OB:BM7964	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus					PRESENT	1	3f3967bf-ecc7-4455-ba89-4e0ab6d6fd3c													2479686	2479686	PRESERVED_SPECIMEN	UiB	ZMBN-aves-skel	BM.7964				CC_BY_4_0		Dr. Andersen, Knut			2023-11-09T08:43:17.493Z		
4072134286	8f93bab2-36b8-4a87-8a0c-2614e762fe90	http://arctos.database.museum/guid/CSULB:Bird:8183?seid=5524562	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	haematodus	SUBSPECIES	Trichoglossus haematodus haematodus	Trichoglossus haematodus haematodus			No specific locality recorded.		PRESENT		a26fb77a-67a4-4a15-b2c3-0c7b87ddb8e6									2004-02-06T00:00:00	6	2	2004	7192706	2479686	PRESERVED_SPECIMEN	CSULB	Bird	CSULB:Bird:8183		unknown		CC0_1_0				Uncertain	2023-11-03T01:01:40.278Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4011258980	24f1ac6a-8f1d-4d23-8453-e5ce18bff54c	TMAV0188	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	moluccanus	SUBSPECIES	Trichoglossus haematodus moluccanus (Gmelin, 1788)	Trichoglossus haematodus moluccanus (Gmelin, 1788)					PRESENT		c57cd401-ff9e-43bd-9403-089b88a97dea													6170530	2479686	PRESERVED_SPECIMEN			TMAV0188		NA		CC_BY_4_0					2023-09-08T08:12:28.480Z		
4011257775	24f1ac6a-8f1d-4d23-8453-e5ce18bff54c	TMAV1967	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	haematodus	SUBSPECIES	Trichoglossus haematodus haematodus	Trichoglossus haematodus haematodus					PRESENT		c57cd401-ff9e-43bd-9403-089b88a97dea													7192706	2479686	PRESERVED_SPECIMEN			TMAV1967		NA		CC_BY_4_0					2023-09-08T08:12:39.305Z		
4011257055	24f1ac6a-8f1d-4d23-8453-e5ce18bff54c	TMAV1919	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	deplanchii	SUBSPECIES	Trichoglossus haematodus deplanchii J.Verreaux & Des Murs, 1860	Trichoglossus haematodus deplanchii J.Verreaux & Des Murs, 1860					PRESENT		c57cd401-ff9e-43bd-9403-089b88a97dea													6170529	2479686	PRESERVED_SPECIMEN			TMAV1919		NA		CC_BY_4_0					2023-09-08T08:12:39.077Z		
4011247419	24f1ac6a-8f1d-4d23-8453-e5ce18bff54c	TMAV2166	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	haematodus	SUBSPECIES	Trichoglossus haematodus haematodus	Trichoglossus haematodus haematodus					PRESENT		c57cd401-ff9e-43bd-9403-089b88a97dea													7192706	2479686	PRESERVED_SPECIMEN			TMAV2166		NA		CC_BY_4_0					2023-09-08T08:12:31.583Z		
4011247041	24f1ac6a-8f1d-4d23-8453-e5ce18bff54c	TMAV2079	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus	haematodus	SUBSPECIES	Trichoglossus haematodus haematodus	Trichoglossus haematodus haematodus					PRESENT		c57cd401-ff9e-43bd-9403-089b88a97dea													7192706	2479686	PRESERVED_SPECIMEN			TMAV2079		NA		CC_BY_4_0					2023-09-08T08:12:31.426Z		
4005715796	d8cd16ba-bb74-4420-821e-083f2bac17c2	EU665560	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													2479686	2479686	PRESERVED_SPECIMEN			NMNH B06427				CC_BY_4_0					2023-11-11T12:41:45.378Z		TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3981062386	7e380070-f762-11e1-a439-00145eb45e9a	69d81180-dad4-4dea-a405-facb3337cd52	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus (Linnaeus, 1771)	(Linnaeus, 1771)				PRESENT		19456090-b49a-11d8-abeb-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	NHMUK	ZOO	1996.41.3843				CC0_1_0					2023-11-11T15:36:02.649Z		MODIFIED_DATE_INVALID;MULTIMEDIA_URI_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3981039126	7e380070-f762-11e1-a439-00145eb45e9a	816da20e-be49-4de1-872b-8f24499ac2bb	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus (Linnaeus, 1771)	(Linnaeus, 1771)				PRESENT		19456090-b49a-11d8-abeb-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	NHMUK	ZOO	1996.41.3840				CC0_1_0					2023-11-11T15:34:41.069Z		MODIFIED_DATE_INVALID;MULTIMEDIA_URI_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3971270420	c9076cd3-349f-4068-a5c7-bc34449c3916	http://arctos.database.museum/guid/MSB:Bird:50424?seid=5599752	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		US	Albuquerque, Biopark Zoo	New Mexico	PRESENT		939ed180-aa7b-11db-8edf-b8a03c50a862	35.078216	-106.663794	2500.0						2020-01-01T00:00:00	1	1	2020	2479686	2479686	PRESERVED_SPECIMEN	MSB	Bird	MSB:Bird:50424		Andrew B. Johnson	2022-10-28T00:00:00	CC0_1_0		Collector(s): ABQ BioPark; Preparator(s): Jenna M. McCullough			2023-10-31T11:44:14.158Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3971270372	c9076cd3-349f-4068-a5c7-bc34449c3916	http://arctos.database.museum/guid/MSB:Bird:50462?seid=5599749	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus moluccanus (Gmelin, 1788)	Trichoglossus moluccanus		US	Albuquerque, Biopark Zoo	New Mexico	PRESENT		939ed180-aa7b-11db-8edf-b8a03c50a862	35.078216	-106.663794	2500.0						2020-11-19T00:00:00	19	11	2020	2479694	2479686	PRESERVED_SPECIMEN	MSB	Bird	MSB:Bird:50462		Andrew B. Johnson	2022-10-28T00:00:00	CC0_1_0		Collector(s): ABQ BioPark; Preparator(s): Trinity V. Casaus			2023-10-31T11:44:10.982Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3971270328	c9076cd3-349f-4068-a5c7-bc34449c3916	http://arctos.database.museum/guid/MSB:Bird:50423?seid=5599751	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		US	Albuquerque, Biopark Zoo	New Mexico	PRESENT		939ed180-aa7b-11db-8edf-b8a03c50a862	35.078216	-106.663794	2500.0						2020-10-27T00:00:00	27	10	2020	2479686	2479686	PRESERVED_SPECIMEN	MSB	Bird	MSB:Bird:50423		Andrew B. Johnson	2022-10-28T00:00:00	CC0_1_0		Collector(s): ABQ BioPark; Preparator(s): Jenna M. McCullough			2023-10-31T11:44:01.413Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3971270301	c9076cd3-349f-4068-a5c7-bc34449c3916	http://arctos.database.museum/guid/MSB:Bird:50422?seid=5599747	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		US	Albuquerque, Biopark Zoo	New Mexico	PRESENT		939ed180-aa7b-11db-8edf-b8a03c50a862	35.078216	-106.663794	2500.0						2020-08-20T00:00:00	20	8	2020	2479686	2479686	PRESERVED_SPECIMEN	MSB	Bird	MSB:Bird:50422		Andrew B. Johnson	2022-10-28T00:00:00	CC0_1_0		Collector(s): ABQ BioPark; Preparator(s): Nicholas T. Vinciguerra			2023-10-31T11:44:04.384Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39410682	b929f23d-290f-4e85-8f17-764c55b3b284	0b6e0895-d179-4588-9131-11b29e60f030	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		VU			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM	2529				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:28.443Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39410672	b929f23d-290f-4e85-8f17-764c55b3b284	63f1511e-4945-43f2-8ce0-6f47cae12ed0	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		ZZ	exact locality unknown		PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM	2040				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:39.061Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39410670	b929f23d-290f-4e85-8f17-764c55b3b284	142dd042-8bde-406f-88a2-08b4117de5ae	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		PG			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM-NG	21080				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:29.874Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39410662	b929f23d-290f-4e85-8f17-764c55b3b284	7d2f6ae4-6eb2-4974-929d-db40f031d743	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		PG			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM-NG	29861				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:42:00.260Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39410654	b929f23d-290f-4e85-8f17-764c55b3b284	a8a2a8d2-8f88-4b47-9b28-8b3cc4525003	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		PG			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM-NG	103584				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:45.287Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39410627	b929f23d-290f-4e85-8f17-764c55b3b284	08f0ba9f-fa30-4569-9e3d-3390610b4cab	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus (Linnaeus, 1771)		ID			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM-NG	764				CC0_1_0					2023-09-27T16:41:27.624Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39410204	b929f23d-290f-4e85-8f17-764c55b3b284	54a50382-75d8-4a4c-a197-5b8e589b7732	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		SB			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862	-8.0	159.0											2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM-BSIP	23248				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:56.926Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39410193	b929f23d-290f-4e85-8f17-764c55b3b284	6fae0fbe-3c25-4d45-8efd-9bea7e855046	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		PG			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM-NG	27654				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:58.719Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39410181	b929f23d-290f-4e85-8f17-764c55b3b284	4e5510c3-1057-482f-b439-91d6745eaf38	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		PG			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM-NG	27687				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:36.826Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39410180	b929f23d-290f-4e85-8f17-764c55b3b284	1dc7868c-43c9-4501-8767-9ae0066b2892	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		PG			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM-NG	54059				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:31.794Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39410166	b929f23d-290f-4e85-8f17-764c55b3b284	28b5d0af-3a15-4897-b6fb-d1665750d932	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		PG			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM-NG	56493				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:32.554Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39410135	b929f23d-290f-4e85-8f17-764c55b3b284	8c0c6c89-d240-4800-be95-49ae96279d09	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		VU			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM	2530				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:43.877Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39410090	b929f23d-290f-4e85-8f17-764c55b3b284	da6e0392-46fb-435e-8f95-824574f3356a	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus (Linnaeus, 1771)		AU	exact locality unknown		PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM	830				CC0_1_0		A Koebele			2023-09-27T16:42:03.751Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39409857	b929f23d-290f-4e85-8f17-764c55b3b284	a80f9150-26a1-4e72-bc2f-25d27c0131cc	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		VU			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM	2527				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:45.281Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39409774	b929f23d-290f-4e85-8f17-764c55b3b284	2aaaebdf-7e7e-483c-9c30-1ba581780765	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		AU			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM	2722				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:32.771Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39409687	b929f23d-290f-4e85-8f17-764c55b3b284	2e8ee960-cc0a-4ab9-be3f-f4fde3a7ac5e	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		SB			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862	-8.0	159.0											2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM-BSIP	24234				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:54.158Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39409623	b929f23d-290f-4e85-8f17-764c55b3b284	185055a8-ae3b-4d0e-b3b4-bb5ac1b8581a	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		PG			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM-NG	55047				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:30.016Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39409427	b929f23d-290f-4e85-8f17-764c55b3b284	2a451754-d423-4141-aa99-73d447bd5ab0	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		PG			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM-NG	103594				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:33.577Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39409349	b929f23d-290f-4e85-8f17-764c55b3b284	406ce541-e3ea-4cde-8312-557206e95723	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		AU			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM	428				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:55.015Z		CONTINENT_DERIVED_FROM_COUNTRY;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39409337	b929f23d-290f-4e85-8f17-764c55b3b284	6431a11b-91ca-430c-a184-ac232da25b4a	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus		PG			PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM-NG	51334				CC0_1_0	Bernice Pauahi Bishop Museum				2023-09-27T16:41:57.906Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39409332	b929f23d-290f-4e85-8f17-764c55b3b284	e87e268f-7348-4433-9fb9-b0688b5b827f	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus (Linnaeus, 1771)			unknown		PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BPBM-NONE	3				CC0_1_0					2023-09-27T16:42:04.842Z		COUNTRY_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
39409294	b929f23d-290f-4e85-8f17-764c55b3b284	6e5c40a0-727c-4325-8f86-74221f160b71	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Trichoglossus	Trichoglossus haematodus		SPECIES	Trichoglossus haematodus (Linnaeus, 1771)	Trichoglossus haematodus (Linnaeus, 1771)		AU	exact locality unknown		PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862													2479686	2479686	PRESERVED_SPECIMEN	BPBM	VZ-BBM	828				CC0_1_0		A Koebele			2023-09-27T16:41:58.898Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
